ID,year,school,score,fsm,vr1percent,gender,vrband,ethnicity,schoolgender,schooldenom
13218,2,118,14,71,10,0,3,5,1,1
13219,2,118,18,71,10,1,3,5,1,1
13220,2,118,11,71,10,1,3,5,1,1
13221,3,118,19,71,8,0,3,8,1,1
13222,3,118,4,71,8,1,3,5,1,1
13223,3,118,24,71,8,1,3,9,1,1
13224,3,118,5,71,8,0,3,5,1,1
13225,3,118,13,71,8,1,3,5,1,1
13226,3,118,47,71,8,0,2,11,1,1
13227,3,118,13,71,8,0,3,5,1,1
13228,3,118,20,71,8,0,3,9,1,1
13229,3,118,19,71,8,1,1,5,1,1
13230,3,118,23,71,8,0,2,1,1,1
13231,3,118,1,71,8,1,1,4,1,1
13232,3,118,29,71,8,0,3,9,1,1
13233,3,118,14,71,8,0,3,5,1,1
13234,3,118,13,71,8,0,3,1,1,1
13235,3,118,33,71,8,0,3,5,1,1
13236,3,118,25,71,8,1,3,1,1,1
13237,3,118,1,71,8,0,1,5,1,1
13238,3,118,22,71,8,0,3,2,1,1
13239,3,118,15,71,8,1,3,5,1,1
13240,3,118,25,71,8,0,2,5,1,1
13241,3,118,10,71,8,1,3,1,1,1
13242,3,118,16,71,8,1,3,5,1,1
13243,3,118,15,71,8,0,3,5,1,1
13244,3,118,12,71,8,1,3,2,1,1
13245,3,118,28,71,8,0,3,8,1,1
13246,3,118,24,71,8,1,3,5,1,1
13247,3,118,26,71,8,0,3,1,1,1
13248,3,118,6,71,8,0,1,5,1,1
13249,3,118,31,71,8,0,1,2,1,1
13250,3,118,27,71,8,0,2,5,1,1
13251,3,118,1,71,8,1,1,1,1,1
13252,3,118,2,71,8,0,1,5,1,1
13253,3,118,14,71,8,1,1,5,1,1
13254,3,118,17,71,8,0,1,11,1,1
13255,3,118,4,71,8,0,1,5,1,1
13256,3,118,22,71,8,1,3,1,1,1
13257,3,118,7,71,8,1,1,1,1,1
13258,3,118,40,71,8,1,3,8,1,1
13259,3,118,7,71,8,0,1,5,1,1
13260,3,118,8,71,8,0,3,1,1,1
13261,3,118,9,71,8,1,1,5,1,1
13262,3,118,12,71,8,0,1,5,1,1
13263,3,118,22,71,8,1,3,5,1,1
13264,3,118,14,71,8,0,1,10,1,1
13265,3,118,1,71,8,0,3,1,1,1
13266,3,118,20,71,8,0,3,5,1,1
13267,3,118,13,71,8,0,3,1,1,1
13268,3,118,21,71,8,1,2,1,1,1
13269,3,118,21,71,8,1,3,5,1,1
13270,3,118,11,71,8,0,3,5,1,1
13271,3,118,27,71,8,1,3,5,1,1
13272,3,118,22,71,8,1,3,5,1,1
13273,3,118,3,71,8,0,1,5,1,1
13274,3,118,3,71,8,1,2,1,1,1
13275,3,118,5,71,8,0,3,1,1,1
13276,3,118,14,71,8,1,3,9,1,1
13277,3,118,4,71,8,0,3,1,1,1
13278,3,118,7,71,8,0,1,5,1,1
13279,3,118,8,71,8,1,3,5,1,1
13280,3,118,19,71,8,1,3,5,1,1
13281,3,118,1,71,8,0,1,5,1,1
13282,3,118,4,71,8,0,1,5,1,1
13283,3,118,17,71,8,0,3,5,1,1
13284,3,119,30,48,27,0,2,1,2,1
13285,3,119,16,48,27,0,2,1,2,1
13286,3,119,8,48,27,0,3,7,2,1
13287,3,119,28,48,27,0,3,7,2,1
13288,3,119,19,48,27,0,3,1,2,1
13289,3,119,11,48,27,0,3,1,2,1
13290,3,119,26,48,27,0,2,1,2,1
13291,3,119,29,48,27,0,2,1,2,1
13292,3,119,31,48,27,0,3,9,2,1
13293,3,119,21,48,27,0,3,1,2,1
13294,3,119,15,48,27,0,3,1,2,1
13295,3,119,6,48,27,0,1,8,2,1
13296,3,119,42,48,27,0,2,1,2,1
13297,3,119,33,48,27,0,3,8,2,1
13298,3,119,19,48,27,0,3,11,2,1
13299,3,119,12,48,27,0,3,1,2,1
13300,3,119,50,48,27,0,2,1,2,1
13301,3,119,6,48,27,0,3,1,2,1
13302,3,119,10,48,27,0,1,1,2,1
13303,3,119,34,48,27,0,3,11,2,1
13304,3,119,46,48,27,0,3,1,2,1
13305,3,119,33,48,27,0,2,1,2,1
13306,3,119,38,48,27,0,1,7,2,1
13307,3,119,23,48,27,0,3,1,2,1
13308,3,119,18,48,27,0,3,1,2,1
13309,3,119,15,48,27,0,3,7,2,1
13310,3,119,7,48,27,0,1,1,2,1
13311,3,119,10,48,27,0,3,1,2,1
13312,3,119,4,48,27,0,1,8,2,1
13313,3,119,10,48,27,0,1,1,2,1
13314,3,119,5,48,27,0,1,11,2,1
13315,3,119,45,48,27,0,2,1,2,1
13316,3,119,15,48,27,0,3,1,2,1
13317,3,119,20,48,27,0,3,7,2,1
13318,3,119,41,48,27,0,3,7,2,1
13319,3,119,16,48,27,0,2,11,2,1
13320,3,119,46,48,27,0,2,1,2,1
13321,3,119,15,48,27,0,1,1,2,1
13322,3,119,13,48,27,0,3,1,2,1
13323,3,119,4,48,27,0,3,8,2,1
13324,3,119,41,48,27,0,2,1,2,1
13325,3,119,11,48,27,0,1,1,2,1
13326,3,119,9,48,27,0,3,1,2,1
13327,3,119,45,48,27,0,3,7,2,1
13328,3,119,10,48,27,0,3,11,2,1
13329,3,119,22,48,27,0,3,1,2,1
13330,3,119,41,48,27,0,2,1,2,1
13331,3,119,26,48,27,0,3,1,2,1
13332,3,119,38,48,27,0,3,7,2,1
13333,3,119,53,48,27,0,2,1,2,1
13334,3,119,9,48,27,0,1,1,2,1
13335,3,119,3,48,27,0,3,1,2,1
13336,3,119,29,48,27,0,2,1,2,1
13337,3,119,33,48,27,0,3,1,2,1
13338,3,119,33,48,27,0,2,1,2,1
13339,3,119,6,48,27,0,3,1,2,1
13340,3,119,23,48,27,0,3,7,2,1
13341,3,119,22,48,27,0,3,8,2,1
13342,3,119,5,48,27,0,3,1,2,1
13343,3,119,16,48,27,0,1,1,2,1
13344,3,119,14,48,27,0,3,7,2,1
13345,3,119,16,48,27,0,2,5,2,1
13346,3,119,12,48,27,0,3,5,2,1
13347,3,119,20,48,27,0,3,1,2,1
13348,3,119,35,48,27,0,2,1,2,1
13349,3,119,30,48,27,0,2,1,2,1
13350,3,119,31,48,27,0,3,7,2,1
13351,3,119,26,48,27,0,3,1,2,1
13352,3,119,13,48,27,0,2,1,2,1
13353,3,119,13,48,27,0,3,1,2,1
13354,3,119,23,48,27,0,3,8,2,1
13355,3,119,21,48,27,0,2,1,2,1
13356,3,119,13,48,27,0,3,1,2,1
13357,3,119,32,48,27,0,3,8,2,1
13358,3,119,43,48,27,0,2,1,2,1
13359,3,119,4,48,27,0,3,1,2,1
13360,3,119,63,48,27,0,2,1,2,1
13361,2,120,14,84,11,1,3,1,1,1
13362,2,120,30,84,11,0,3,5,1,1
13363,2,120,6,84,11,0,2,1,1,1
13364,2,120,30,84,11,1,3,5,1,1
13365,2,120,25,84,11,1,2,1,1,1
13366,2,120,34,84,11,1,3,1,1,1
13367,2,120,52,84,11,1,3,11,1,1
13368,2,120,9,84,11,1,1,5,1,1
13369,2,120,22,84,11,1,3,5,1,1
13370,2,120,24,84,11,0,2,1,1,1
13371,2,120,39,84,11,1,3,8,1,1
13372,2,120,4,84,11,1,3,5,1,1
13373,2,120,7,84,11,1,1,5,1,1
13374,2,120,1,84,11,1,1,1,1,1
13375,2,120,17,84,11,1,3,5,1,1
13376,2,120,23,84,11,1,1,5,1,1
13377,2,120,1,84,11,1,1,5,1,1
13378,2,120,11,84,11,1,3,5,1,1
13379,2,120,11,84,11,0,3,11,1,1
13380,2,120,13,84,11,0,1,5,1,1
13381,2,120,15,84,11,1,3,5,1,1
13382,2,120,9,84,11,0,1,5,1,1
13383,2,120,38,84,11,1,3,2,1,1
13384,2,120,8,84,11,0,3,5,1,1
13385,2,120,21,84,11,0,1,5,1,1
13386,2,120,18,84,11,0,3,8,1,1
13387,2,120,33,84,11,0,3,5,1,1
13388,2,120,19,84,11,1,3,5,1,1
13389,2,120,29,84,11,0,3,5,1,1
13390,2,120,14,84,11,1,3,5,1,1
13391,2,120,8,84,11,0,1,5,1,1
13392,2,120,10,84,11,0,3,1,1,1
13393,2,120,1,84,11,1,1,5,1,1
13394,2,120,22,84,11,1,3,1,1,1
13395,2,120,7,84,11,1,3,5,1,1
13396,2,120,21,84,11,1,3,5,1,1
13397,2,120,20,84,11,1,1,1,1,1
13398,2,120,13,84,11,0,2,1,1,1
13399,2,120,2,84,11,0,3,1,1,1
13400,2,121,24,55,18,1,3,1,3,3
13401,2,121,17,55,18,1,2,1,3,3
13402,2,121,30,55,18,1,3,1,3,3
13403,2,121,21,55,18,1,2,5,3,3
13404,2,121,20,55,18,1,3,1,3,3
13405,2,121,37,55,18,1,3,1,3,3
13406,2,121,20,55,18,1,3,1,3,3
13407,2,121,16,55,18,1,3,11,3,3
13408,2,121,21,55,18,1,2,11,3,3
13409,2,121,27,55,18,1,3,1,3,3
13410,2,121,42,55,18,1,3,1,3,3
13411,2,121,33,55,18,1,3,11,3,3
13412,2,121,4,55,18,1,3,1,3,3
13413,2,121,16,55,18,1,3,1,3,3
13414,2,121,7,55,18,1,1,1,3,3
13415,2,121,48,55,18,1,2,5,3,3
13416,2,121,13,55,18,1,2,5,3,3
13417,2,121,30,55,18,1,3,1,3,3
13418,2,121,50,55,18,1,2,1,3,3
13419,2,121,28,55,18,1,3,1,3,3
13420,2,121,21,55,18,1,3,5,3,3
13421,2,121,25,55,18,1,3,11,3,3
13422,2,121,22,55,18,1,3,11,3,3
13423,2,121,10,55,18,1,1,1,3,3
13424,2,121,36,55,18,1,2,1,3,3
13425,2,121,20,55,18,1,3,11,3,3
13426,2,121,4,55,18,1,1,5,3,3
13427,2,121,8,55,18,1,3,11,3,3
13428,2,121,17,55,18,1,1,5,3,3
13429,2,121,23,55,18,1,3,11,3,3
13430,2,121,4,55,18,1,3,11,3,3
13431,2,121,19,55,18,1,3,1,3,3
13432,2,121,29,55,18,1,2,1,3,3
13433,2,121,10,55,18,1,1,2,3,3
13434,2,121,11,55,18,1,1,1,3,3
13435,2,121,15,55,18,1,3,2,3,3
13436,2,121,40,55,18,1,3,11,3,3
13437,2,121,19,55,18,1,3,11,3,3
13438,2,121,18,55,18,1,3,1,3,3
13439,2,121,42,55,18,1,2,11,3,3
13440,2,121,15,55,18,1,3,1,3,3
13441,2,121,31,55,18,1,2,1,3,3
13442,2,122,18,58,21,1,1,2,3,1
13443,2,122,2,58,21,1,1,1,3,1
13444,2,122,2,58,21,1,3,1,3,1
13445,2,122,12,58,21,1,3,1,3,1
13446,2,122,8,58,21,1,3,1,3,1
13447,2,122,19,58,21,1,2,1,3,1
13448,2,122,9,58,21,1,3,10,3,1
13449,2,122,5,58,21,1,3,1,3,1
13450,2,122,11,58,21,1,2,5,3,1
13451,2,122,5,58,21,1,3,1,3,1
13452,2,122,1,58,21,1,1,1,3,1
13453,2,122,7,58,21,1,3,1,3,1
13454,2,122,5,58,21,1,3,1,3,1
13455,2,122,6,58,21,1,3,1,3,1
13456,2,122,22,58,21,1,3,5,3,1
13457,2,122,1,58,21,1,3,1,3,1
13458,2,122,4,58,21,1,1,1,3,1
13459,2,122,2,58,21,1,3,5,3,1
13460,2,122,5,58,21,1,1,1,3,1
13461,2,122,4,58,21,1,3,1,3,1
13462,2,122,36,58,21,1,3,7,3,1
13463,2,122,28,58,21,1,3,1,3,1
13464,2,122,15,58,21,1,3,10,3,1
13465,2,122,4,58,21,1,3,10,3,1
13466,2,122,2,58,21,1,3,1,3,1
13467,2,122,6,58,21,1,1,1,3,1
13468,2,122,13,58,21,1,3,1,3,1
13469,2,122,7,58,21,1,3,1,3,1
13470,2,122,12,58,21,1,3,1,3,1
13471,2,122,29,58,21,1,2,1,3,1
13472,2,122,21,58,21,1,1,9,3,1
13473,2,122,8,58,21,1,3,1,3,1
13474,2,122,40,58,21,1,2,10,3,1
13475,2,122,5,58,21,1,3,10,3,1
13476,2,122,8,58,21,1,3,1,3,1
13477,2,122,7,58,21,1,1,5,3,1
13478,2,122,14,58,21,1,3,5,3,1
13479,2,122,22,58,21,1,3,5,3,1
13480,2,122,23,58,21,1,3,1,3,1
13481,2,122,6,58,21,1,1,1,3,1
13482,2,122,16,58,21,1,3,1,3,1
13483,2,122,41,58,21,1,2,1,3,1
13484,2,122,25,58,21,1,3,5,3,1
13485,2,122,2,58,21,1,3,9,3,1
13486,2,122,48,58,21,1,2,5,3,1
13487,2,122,6,58,21,1,1,10,3,1
13488,2,122,3,58,21,1,1,5,3,1
13489,3,122,7,58,13,1,3,1,3,1
13490,3,122,6,58,13,1,1,1,3,1
13491,3,122,11,58,13,1,3,1,3,1
13492,3,122,15,58,13,1,3,1,3,1
13493,3,122,6,58,13,1,3,1,3,1
13494,3,122,11,58,13,1,1,5,3,1
13495,3,122,7,58,13,1,1,5,3,1
13496,3,122,7,58,13,1,3,1,3,1
13497,3,122,28,58,13,1,2,1,3,1
13498,3,122,2,58,13,1,3,1,3,1
13499,3,122,4,58,13,1,3,1,3,1
13500,3,122,24,58,13,1,3,5,3,1
13501,3,122,9,58,13,1,3,1,3,1
13502,3,122,11,58,13,1,3,10,3,1
13503,3,122,13,58,13,1,3,1,3,1
13504,3,122,12,58,13,1,3,1,3,1
13505,3,122,5,58,13,1,2,1,3,1
13506,3,122,28,58,13,1,2,1,3,1
13507,3,122,31,58,13,1,3,8,3,1
13508,3,122,21,58,13,1,1,10,3,1
13509,3,122,26,58,13,1,3,5,3,1
13510,3,122,16,58,13,1,2,1,3,1
13511,3,122,18,58,13,1,3,10,3,1
13512,3,122,2,58,13,1,1,1,3,1
13513,3,122,1,58,13,1,3,1,3,1
13514,3,122,11,58,13,1,3,5,3,1
13515,3,122,9,58,13,1,1,4,3,1
13516,3,122,10,58,13,1,3,5,3,1
13517,3,122,22,58,13,1,2,1,3,1
13518,3,122,38,58,13,1,3,5,3,1
13519,3,122,26,58,13,1,3,1,3,1
13520,3,122,32,58,13,1,3,4,3,1
13521,3,122,5,58,13,1,3,1,3,1
13522,3,122,18,58,13,1,3,1,3,1
13523,3,122,17,58,13,1,1,1,3,1
13524,3,122,23,58,13,1,3,1,3,1
13525,3,122,27,58,13,1,3,1,3,1
13526,3,122,3,58,13,1,3,5,3,1
13527,3,122,14,58,13,1,3,1,3,1
13528,3,122,9,58,13,1,3,1,3,1
13529,3,122,4,58,13,1,1,1,3,1
13530,3,122,15,58,13,1,3,1,3,1
13531,3,122,10,58,13,1,2,1,3,1
13532,3,122,9,58,13,1,1,3,3,1
13533,3,122,25,58,13,1,3,1,3,1
13534,3,122,5,58,13,1,3,1,3,1
13535,3,122,29,58,13,1,3,1,3,1
13536,3,122,15,58,13,1,2,5,3,1
13537,3,122,4,58,13,1,3,1,3,1
13538,3,122,26,58,13,1,3,1,3,1
13539,3,122,23,58,13,1,3,11,3,1
13540,3,122,11,58,13,1,3,1,3,1
13541,3,122,6,58,13,1,1,1,3,1
13542,3,122,24,58,13,1,2,1,3,1
13543,3,122,1,58,13,1,1,1,3,1
13544,1,123,30,48,11,0,3,1,2,1
13545,1,123,5,48,11,0,1,5,2,1
13546,1,123,16,48,11,0,1,7,2,1
13547,1,123,40,48,11,0,3,1,2,1
13548,1,123,14,48,11,0,1,1,2,1
13549,1,123,10,48,11,0,1,11,2,1
13550,1,123,41,48,11,0,3,9,2,1
13551,1,123,2,48,11,0,3,5,2,1
13552,1,123,19,48,11,0,1,6,2,1
13553,1,123,15,48,11,0,3,5,2,1
13554,1,123,14,48,11,0,3,5,2,1
13555,1,123,3,48,11,0,1,1,2,1
13556,1,123,11,48,11,0,3,2,2,1
13557,1,123,1,48,11,0,2,1,2,1
13558,1,123,42,48,11,0,2,7,2,1
13559,1,123,1,48,11,0,1,5,2,1
13560,1,123,16,48,11,0,1,5,2,1
13561,1,123,8,48,11,0,1,5,2,1
13562,1,123,5,48,11,0,3,5,2,1
13563,1,123,24,48,11,0,3,5,2,1
13564,1,123,3,48,11,0,3,11,2,1
13565,1,123,3,48,11,0,3,5,2,1
13566,1,123,42,48,11,0,2,5,2,1
13567,1,123,15,48,11,0,1,5,2,1
13568,1,123,2,48,11,0,3,2,2,1
13569,1,123,12,48,11,0,1,5,2,1
13570,1,123,4,48,11,0,1,5,2,1
13571,1,123,16,48,11,0,3,5,2,1
13572,1,123,11,48,11,0,3,5,2,1
13573,1,123,2,48,11,0,3,10,2,1
13574,1,123,25,48,11,0,2,5,2,1
13575,1,123,9,48,11,0,3,5,2,1
13576,1,123,20,48,11,0,3,5,2,1
13577,1,123,8,48,11,0,2,5,2,1
13578,1,123,3,48,11,0,1,1,2,1
13579,1,123,17,48,11,0,3,7,2,1
13580,1,123,1,48,11,0,3,1,2,1
13581,1,123,16,48,11,0,3,5,2,1
13582,1,123,9,48,11,0,2,1,2,1
13583,1,124,29,36,28,1,2,9,1,1
13584,1,124,4,36,28,0,3,1,1,1
13585,1,124,35,36,28,0,2,1,1,1
13586,1,124,24,36,28,1,1,2,1,1
13587,1,124,28,36,28,0,3,9,1,1
13588,1,124,27,36,28,0,3,1,1,1
13589,1,124,29,36,28,0,2,9,1,1
13590,1,124,21,36,28,0,3,9,1,1
13591,1,124,39,36,28,0,2,1,1,1
13592,1,124,14,36,28,1,3,1,1,1
13593,1,124,43,36,28,0,2,11,1,1
13594,1,124,20,36,28,0,1,7,1,1
13595,1,124,8,36,28,0,1,11,1,1
13596,1,124,17,36,28,0,3,1,1,1
13597,1,124,17,36,28,1,2,1,1,1
13598,1,124,32,36,28,0,2,1,1,1
13599,1,124,16,36,28,0,3,1,1,1
13600,1,124,20,36,28,1,3,1,1,1
13601,1,124,20,36,28,1,3,1,1,1
13602,1,124,7,36,28,1,1,1,1,1
13603,1,124,8,36,28,1,1,1,1,1
13604,1,124,17,36,28,0,3,1,1,1
13605,1,124,15,36,28,0,3,1,1,1
13606,1,124,1,36,28,1,1,1,1,1
13607,1,124,1,36,28,0,3,1,1,1
13608,1,124,2,36,28,0,2,1,1,1
13609,1,124,26,36,28,0,2,1,1,1
13610,1,124,43,36,28,0,2,1,1,1
13611,1,124,24,36,28,1,2,1,1,1
13612,1,124,28,36,28,1,3,1,1,1
13613,1,124,20,36,28,0,2,1,1,1
13614,1,124,2,36,28,0,3,5,1,1
13615,1,124,11,36,28,0,2,1,1,1
13616,1,124,3,36,28,1,1,5,1,1
13617,1,124,23,36,28,1,3,11,1,1
13618,1,124,13,36,28,1,2,1,1,1
13619,1,124,42,36,28,0,2,1,1,1
13620,1,124,20,36,28,1,3,1,1,1
13621,1,124,7,36,28,0,3,1,1,1
13622,1,124,20,36,28,0,2,11,1,1
13623,1,124,4,36,28,1,3,1,1,1
13624,3,124,26,40,24,0,1,5,1,1
13625,3,124,6,40,24,0,3,5,1,1
13626,3,124,6,40,24,0,3,1,1,1
13627,3,124,28,40,24,0,2,1,1,1
13628,3,124,25,40,24,1,2,9,1,1
13629,3,124,10,40,24,1,3,1,1,1
13630,3,124,25,40,24,1,3,1,1,1
13631,3,124,6,40,24,0,1,1,1,1
13632,3,124,30,40,24,0,3,1,1,1
13633,3,124,29,40,24,0,3,9,1,1
13634,3,124,33,40,24,1,2,1,1,1
13635,3,124,27,40,24,1,1,1,1,1
13636,3,124,26,40,24,1,3,9,1,1
13637,3,124,26,40,24,1,2,9,1,1
13638,3,124,5,40,24,1,1,1,1,1
13639,3,124,13,40,24,1,3,1,1,1
13640,3,124,34,40,24,0,2,1,1,1
13641,3,124,10,40,24,1,3,5,1,1
13642,3,124,28,40,24,0,2,1,1,1
13643,3,124,33,40,24,0,2,1,1,1
13644,3,124,19,40,24,0,3,1,1,1
13645,3,124,11,40,24,0,1,1,1,1
13646,3,124,35,40,24,0,3,5,1,1
13647,3,124,21,40,24,1,3,9,1,1
13648,3,124,31,40,24,0,2,9,1,1
13649,3,124,25,40,24,0,3,5,1,1
13650,3,124,41,40,24,1,2,2,1,1
13651,3,124,37,40,24,0,2,9,1,1
13652,3,124,23,40,24,0,3,1,1,1
13653,3,124,9,40,24,0,3,1,1,1
13654,3,124,46,40,24,0,3,1,1,1
13655,3,124,23,40,24,0,3,1,1,1
13656,3,124,22,40,24,0,3,1,1,1
13657,3,124,25,40,24,0,3,1,1,1
13658,3,124,39,40,24,0,3,11,1,1
13659,3,124,34,40,24,0,3,11,1,1
13660,3,124,17,40,24,0,2,1,1,1
13661,3,124,33,40,24,0,2,1,1,1
13662,3,124,10,40,24,1,3,1,1,1
13663,3,124,38,40,24,1,2,7,1,1
13664,3,124,28,40,24,0,3,11,1,1
13665,3,124,24,40,24,1,2,1,1,1
13666,3,124,26,40,24,0,2,9,1,1
13667,3,124,27,40,24,0,3,11,1,1
13668,3,124,30,40,24,1,2,1,1,1
13669,3,124,23,40,24,0,3,4,1,1
13670,3,124,9,40,24,0,1,1,1,1
13671,3,124,20,40,24,0,2,7,1,1
13672,3,124,24,40,24,1,1,5,1,1
13673,3,124,31,40,24,1,3,1,1,1
13674,3,124,6,40,24,1,3,1,1,1
13675,3,124,24,40,24,1,1,8,1,1
13676,3,124,18,40,24,1,3,2,1,1
13677,3,124,23,40,24,1,3,1,1,1
13678,3,124,2,40,24,1,3,1,1,1
13679,3,124,13,40,24,0,1,9,1,1
13680,1,125,18,34,17,0,3,1,2,1
13681,1,125,21,34,17,0,3,1,2,1
13682,1,125,14,34,17,0,3,1,2,1
13683,1,125,1,34,17,0,3,1,2,1
13684,1,125,1,34,17,0,3,6,2,1
13685,1,125,11,34,17,0,3,1,2,1
13686,1,125,4,34,17,0,1,5,2,1
13687,1,125,6,34,17,0,1,1,2,1
13688,1,125,22,34,17,0,3,6,2,1
13689,1,125,8,34,17,0,1,1,2,1
13690,1,125,13,34,17,0,3,1,2,1
13691,1,125,17,34,17,0,1,1,2,1
13692,1,125,6,34,17,0,1,1,2,1
13693,1,125,9,34,17,0,1,1,2,1
13694,1,125,14,34,17,0,2,1,2,1
13695,1,125,12,34,17,0,3,1,2,1
13696,1,125,8,34,17,0,1,1,2,1
13697,1,125,14,34,17,0,3,5,2,1
13698,1,125,18,34,17,0,2,1,2,1
13699,1,125,7,34,17,0,1,1,2,1
13700,1,125,20,34,17,0,1,1,2,1
13701,1,125,4,34,17,0,1,1,2,1
13702,1,125,27,34,17,0,2,1,2,1
13703,1,125,2,34,17,0,1,1,2,1
13704,1,125,10,34,17,0,3,1,2,1
13705,1,125,21,34,17,0,3,9,2,1
13706,1,125,12,34,17,0,3,1,2,1
13707,1,125,25,34,17,0,3,1,2,1
13708,1,125,4,34,17,0,1,1,2,1
13709,1,125,28,34,17,0,2,1,2,1
13710,1,125,13,34,17,0,3,1,2,1
13711,1,125,14,34,17,0,3,1,2,1
13712,1,125,10,34,17,0,3,1,2,1
13713,1,125,5,34,17,0,1,4,2,1
13714,1,125,14,34,17,0,3,1,2,1
13715,1,125,36,34,17,0,2,1,2,1
13716,1,125,18,34,17,0,3,11,2,1
13717,2,125,6,54,16,0,3,1,2,1
13718,2,125,3,54,16,0,1,1,2,1
13719,2,125,1,54,16,0,2,1,2,1
13720,2,125,25,54,16,0,2,1,2,1
13721,2,125,12,54,16,0,3,1,2,1
13722,2,125,5,54,16,0,1,1,2,1
13723,2,125,9,54,16,0,3,5,2,1
13724,2,125,30,54,16,0,3,1,2,1
13725,2,125,12,54,16,0,2,5,2,1
13726,2,125,7,54,16,0,3,2,2,1
13727,2,125,29,54,16,0,3,2,2,1
13728,2,125,19,54,16,0,2,1,2,1
13729,2,125,13,54,16,0,3,1,2,1
13730,2,125,5,54,16,0,1,5,2,1
13731,2,125,17,54,16,0,3,1,2,1
13732,2,125,11,54,16,0,3,1,2,1
13733,2,125,16,54,16,0,3,1,2,1
13734,2,125,5,54,16,0,1,1,2,1
13735,2,125,7,54,16,0,3,5,2,1
13736,2,125,11,54,16,0,3,1,2,1
13737,2,125,7,54,16,0,1,1,2,1
13738,2,125,10,54,16,0,3,1,2,1
13739,2,125,9,54,16,0,3,1,2,1
13740,2,125,9,54,16,0,3,1,2,1
13741,2,125,13,54,16,0,1,1,2,1
13742,2,125,5,54,16,0,1,1,2,1
13743,2,125,5,54,16,0,3,1,2,1
13744,2,125,12,54,16,0,3,1,2,1
13745,2,125,3,54,16,0,3,1,2,1
13746,2,125,2,54,16,0,1,5,2,1
13747,2,125,13,54,16,0,3,1,2,1
13748,2,125,16,54,16,0,2,1,2,1
13749,2,125,4,54,16,0,2,1,2,1
13750,3,125,8,54,11,0,2,2,2,1
13751,3,125,1,54,11,0,1,1,2,1
13752,3,125,42,54,11,0,2,1,2,1
13753,3,125,8,54,11,0,3,1,2,1
13754,3,125,6,54,11,0,1,5,2,1
13755,3,125,19,54,11,0,3,1,2,1
13756,3,125,20,54,11,0,3,10,2,1
13757,3,125,11,54,11,0,3,1,2,1
13758,3,125,18,54,11,0,3,5,2,1
13759,3,125,6,54,11,0,3,1,2,1
13760,3,125,17,54,11,0,3,1,2,1
13761,3,125,28,54,11,0,2,1,2,1
13762,3,125,20,54,11,0,2,7,2,1
13763,3,125,17,54,11,0,3,9,2,1
13764,3,125,2,54,11,0,3,1,2,1
13765,3,125,4,54,11,0,1,1,2,1
13766,3,125,1,54,11,0,3,1,2,1
13767,3,125,14,54,11,0,3,1,2,1
13768,3,125,4,54,11,0,1,5,2,1
13769,3,125,17,54,11,0,3,1,2,1
13770,3,125,3,54,11,0,3,1,2,1
13771,3,125,3,54,11,0,3,1,2,1
13772,3,125,20,54,11,0,2,1,2,1
13773,3,125,2,54,11,0,3,1,2,1
13774,3,125,26,54,11,0,3,1,2,1
13775,3,125,6,54,11,0,1,1,2,1
13776,1,126,4,35,17,1,1,5,3,1
13777,1,126,36,35,17,1,2,1,3,1
13778,1,126,12,35,17,1,3,1,3,1
13779,1,126,2,35,17,1,1,1,3,1
13780,1,126,16,35,17,1,3,5,3,1
13781,1,126,31,35,17,1,3,5,3,1
13782,1,126,22,35,17,1,3,1,3,1
13783,1,126,17,35,17,1,2,1,3,1
13784,1,126,13,35,17,1,1,5,3,1
13785,1,126,21,35,17,1,1,1,3,1
13786,1,126,12,35,17,1,3,1,3,1
13787,1,126,22,35,17,1,3,1,3,1
13788,1,126,11,35,17,1,1,5,3,1
13789,1,126,9,35,17,1,1,1,3,1
13790,1,126,14,35,17,1,3,1,3,1
13791,1,126,18,35,17,1,3,1,3,1
13792,1,126,21,35,17,1,1,5,3,1
13793,1,126,19,35,17,1,2,1,3,1
13794,1,126,29,35,17,1,2,1,3,1
13795,1,126,11,35,17,1,3,1,3,1
13796,1,126,12,35,17,1,3,1,3,1
13797,1,126,13,35,17,1,1,5,3,1
13798,1,126,17,35,17,1,3,1,3,1
13799,1,126,15,35,17,1,3,1,3,1
13800,1,126,15,35,17,1,3,1,3,1
13801,1,126,11,35,17,1,3,1,3,1
13802,1,126,16,35,17,1,3,1,3,1
13803,1,126,5,35,17,1,3,1,3,1
13804,1,126,13,35,17,1,2,1,3,1
13805,1,126,10,35,17,1,3,1,3,1
13806,1,126,15,35,17,1,3,5,3,1
13807,1,126,39,35,17,1,2,1,3,1
13808,1,126,16,35,17,1,2,1,3,1
13809,1,126,10,35,17,1,1,5,3,1
13810,1,126,38,35,17,1,2,1,3,1
13811,1,126,29,35,17,1,2,1,3,1
13812,1,126,27,35,17,1,2,1,3,1
13813,1,126,12,35,17,1,3,1,3,1
13814,1,126,16,35,17,1,3,10,3,1
13815,1,126,13,35,17,1,3,1,3,1
13816,1,126,19,35,17,1,3,1,3,1
13817,1,126,6,35,17,1,1,1,3,1
13818,1,126,7,35,17,1,1,1,3,1
13819,3,126,15,47,18,1,1,1,3,1
13820,3,126,17,47,18,1,3,1,3,1
13821,3,126,6,47,18,1,3,1,3,1
13822,3,126,8,47,18,1,1,1,3,1
13823,3,126,22,47,18,1,3,1,3,1
